6587960, -0.79, -165.51, -157.59
6595272, -0.78, -165.66, -157.73
6602484, -0.78, -165.81, -157.87
6609804, -0.78, -165.96, -158.01
6617072, -0.78, -166.11, -158.18
6624348, -0.78, -166.26, -158.34
6631632, -0.78, -166.41, -158.50
6638872, -0.78, -166.56, -158.65
6646180, -0.78, -166.72, -158.80
6653416, -0.78, -166.86, -158.95
6660628, -0.78, -167.02, -159.11
6667900, -0.77, -167.16, -159.25
6675252, -0.77, -167.32, -159.40
6682524, -0.77, -167.46, -159.57
6689804, -0.77, -167.62, -159.72
6697040, -0.77, -167.77, -159.85
6704256, -0.77, -167.91, -160.00
6711540, -0.77, -168.06, -160.14
6718820, -0.77, -168.21, -160.29
6726096, -0.77, -168.36, -160.42
6733344, -0.77, -168.51, -160.57
6740600, -0.76, -168.66, -160.72
6747888, -0.76, -168.81, -160.86
6755144, -0.76, -168.95, -161.01
6762428, -0.76, -169.10, -161.16
6769684, -0.76, -169.25, -161.31
6776932, -0.76, -169.40, -161.46
6784180, -0.76, -169.54, -161.62
6791408, -0.76, -169.69, -161.77
6798628, -0.76, -169.84, -161.93
6805896, -0.76, -169.98, -162.07
6813132, -0.75, -170.13, -162.21
6820384, -0.75, -170.28, -162.36
6827624, -0.75, -170.42, -162.51
6834856, -0.75, -170.57, -162.67
6842112, -0.75, -170.71, -162.82
6849364, -0.75, -170.86, -162.96
6856576, -0.75, -171.01, -163.12
6863856, -0.75, -171.15, -163.27
6871128, -0.75, -171.30, -163.43
6878348, -0.75, -171.44, -163.58
6885604, -0.74, -171.58, -163.71
6892844, -0.74, -171.73, -163.86
6900088, -0.74, -171.88, -164.01
6907316, -0.74, -172.02, -164.16
6914548, -0.74, -172.16, -164.29
6921816, -0.74, -172.31, -164.43
6929012, -0.74, -172.45, -164.57
6936224, -0.74, -172.59, -164.71
6943480, -0.74, -172.74, -164.85
6950700, -0.74, -172.88, -164.99
6957928, -0.73, -173.02, -165.13
6965188, -0.73, -173.16, -165.27
6972452, -0.73, -173.30, -165.41
6979688, -0.73, -173.45, -165.57
6986900, -0.73, -173.59, -165.70
6994112, -0.73, -173.73, -165.85
7001384, -0.73, -173.87, -165.99
7008600, -0.73, -174.01, -166.12
7015820, -0.73, -174.15, -166.26
7023068, -0.73, -174.29, -166.41
7030280, -0.72, -174.43, -166.54
7037500, -0.72, -174.57, -166.67
7044712, -0.72, -174.71, -166.80
7051944, -0.72, -174.85, -166.94
7059168, -0.72, -174.99, -167.07
7066420, -0.72, -175.13, -167.19
7073656, -0.72, -175.27, -167.32
7080856, -0.72, -175.41, -167.46
7088116, -0.72, -175.55, -167.60
7095372, -0.72, -175.69, -167.74
7102592, -0.71, -175.83, -167.88
7109788, -0.71, -175.96, -168.01
7116960, -0.71, -176.10, -168.15
7124152, -0.71, -176.24, -168.29
7131356, -0.71, -176.38, -168.44
7138592, -0.71, -176.52, -168.57
7145780, -0.71, -176.65, -168.71
7153016, -0.71, -176.79, -168.84
7160192, -0.71, -176.92, -168.97
7167428, -0.71, -177.06, -169.11
7174676, -0.70, -177.20, -169.23
7181864, -0.70, -177.33, -169.35
